query_drug,similar_drug,similarity
DB13615,DB03429,0.34375
DB13615,DB02144,0.34285714285714286
DB13615,DB04683,0.33980582524271846
DB13615,DB01966,0.3333333333333333
DB13615,DB01728,0.3333333333333333
DB13615,DB03979,0.330188679245283
DB13616,DB04898,0.6388888888888888
DB13616,DB06850,0.5909090909090909
DB13616,DB06853,0.5909090909090909
DB13616,DB06858,0.5909090909090909
DB13616,DB06947,0.5757575757575758
DB13616,DB06845,0.5757575757575758
DB13616,DB06996,0.5588235294117647
DB13616,DB07131,0.5441176470588235
DB13616,DB07091,0.5362318840579711
DB13616,DB07095,0.5294117647058824
DB13624,DB01577,0.5
DB13624,DB01465,0.375
DB13624,DB09186,0.37209302325581395
DB13624,DB11359,0.36363636363636365
DB13624,DB01454,0.35714285714285715
DB13624,DB00874,0.35
DB13624,DB12226,0.34210526315789475
DB13624,DB01467,0.325
DB13624,DB13550,0.3181818181818182
DB13624,DB01528,0.3170731707317073
DB13643,DB01068,0.4714285714285714
DB13643,DB01544,0.4583333333333333
DB13643,DB01559,0.36
DB13643,DB00897,0.34210526315789475
DB13643,DB01595,0.3333333333333333
DB13643,DB01567,0.32894736842105265
DB13643,DB13872,0.3116883116883117
DB13643,DB01511,0.3108108108108108
DB13643,DB00829,0.30666666666666664
DB13643,DB00690,0.29411764705882354
DB13648,DB04509,0.2222222222222222
DB13648,DB01426,0.21686746987951808
DB13648,DB15954,0.20224719101123595
DB13648,DB04834,0.19047619047619047
DB13648,DB00728,0.18269230769230768
DB13648,DB09076,0.1794871794871795
DB13648,DB11490,0.17777777777777778
DB13648,DB00504,0.17647058823529413
DB13648,DB00766,0.17567567567567569
DB13648,DB00934,0.17333333333333334
DB13665,DB11376,0.6111111111111112
DB13665,DB09224,0.5686274509803921
DB13665,DB12661,0.4838709677419355
DB13665,DB00502,0.4745762711864407
DB13665,DB17056,0.46875
DB13665,DB09286,0.4666666666666667
DB13665,DB06077,0.4626865671641791
DB13665,DB13552,0.453125
DB13665,DB00450,0.4264705882352941
DB13665,DB12092,0.4126984126984127
DB13667,DB09050,0.5225225225225225
DB13667,DB01413,0.494949494949495
DB13667,DB00438,0.49019607843137253
DB13667,DB01416,0.4536082474226804
DB13667,DB00493,0.44
DB13667,DB01112,0.43
DB13667,DB06590,0.4188034188034188
DB13667,DB00267,0.4036697247706422
DB13667,DB01212,0.3963963963963964
DB13667,DB01066,0.3761467889908257
DB13715,DB09089,0.3898305084745763
DB13715,DB13665,0.36065573770491804
DB13715,DB08589,0.34782608695652173
DB13715,DB00645,0.3333333333333333
DB13715,DB04946,0.3333333333333333
DB13715,DB08465,0.3333333333333333
DB13715,DB06618,0.3333333333333333
DB13715,DB12450,0.32653061224489793
DB13715,DB12554,0.3235294117647059
DB13715,DB07738,0.3235294117647059
DB13716,DB11148,0.5588235294117647
DB13716,DB11323,0.5
DB13716,DB08684,0.3939393939393939
DB13716,DB09342,0.3829787234042553
DB13716,DB09543,0.38235294117647056
DB13716,DB02425,0.38235294117647056
DB13716,DB12450,0.3783783783783784
DB13716,DB09085,0.37777777777777777
DB13716,DB00892,0.375
DB13716,DB13346,0.375
DB13720,DB13254,0.41025641025641024
DB13720,DB04619,0.3333333333333333
DB13720,DB13472,0.325
DB13720,DB03793,0.3103448275862069
DB13720,DB01878,0.3103448275862069
DB13720,DB07672,0.3
DB13720,DB06787,0.2916666666666667
DB13720,DB03127,0.2903225806451613
DB13720,DB02279,0.2903225806451613
DB13720,DB09096,0.28125
DB13729,DB12598,0.49122807017543857
DB13729,DB12831,0.4
DB13729,DB02459,0.38461538461538464
DB13729,DB06900,0.36538461538461536
DB13729,DB02398,0.3333333333333333
DB13729,DB03337,0.32786885245901637
DB13729,DB09288,0.32786885245901637
DB13729,DB08767,0.3090909090909091
DB13729,DB03783,0.2982456140350877
DB13729,DB02018,0.2982456140350877
DB13746,DB04930,0.2676056338028169
DB13746,DB02587,0.25
DB13746,DB05013,0.23809523809523808
DB13746,DB08689,0.23728813559322035
DB13746,DB04324,0.22535211267605634
DB13746,DB07815,0.22077922077922077
DB13746,DB09086,0.21666666666666667
DB13746,DB12601,0.2127659574468085
DB13746,DB08690,0.21212121212121213
DB13746,DB08548,0.2112676056338028
DB13750,DB00733,0.32432432432432434
DB13750,DB08335,0.2391304347826087
DB13750,DB07150,0.22727272727272727
DB13750,DB06680,0.20833333333333334
DB13750,DB08333,0.20833333333333334
DB13750,DB06990,0.2
DB13750,DB02709,0.1891891891891892
DB13750,DB13869,0.1875
DB13750,DB08516,0.1864406779661017
DB13750,DB08399,0.175
DB13751,DB13089,0.631578947368421
DB13751,DB02329,0.6144578313253012
DB13751,DB19257,0.3883495145631068
DB13751,DB06749,0.35135135135135137
DB13751,DB04596,0.2826086956521739
DB13751,DB15588,0.28125
DB13751,DB18736,0.2755102040816326
DB13751,DB08818,0.2631578947368421
DB13751,DB06409,0.24770642201834864
DB13751,DB06750,0.24347826086956523
DB13757,DB12752,0.4166666666666667
DB13757,DB13781,0.4117647058823529
DB13757,DB01182,0.39705882352941174
DB13757,DB05695,0.35064935064935066
DB13757,DB08347,0.3287671232876712
DB13757,DB01136,0.32432432432432434
DB13757,DB00335,0.3181818181818182
DB13757,DB06987,0.3181818181818182
DB13757,DB01295,0.3150684931506849
DB13757,DB13777,0.3114754098360656
DB13760,DB00863,0.6507936507936508
DB13760,DB00585,0.4025974025974026
DB13760,DB01454,0.2898550724637681
DB13760,DB02154,0.2898550724637681
DB13760,DB01509,0.27941176470588236
DB13760,DB02450,0.273972602739726
DB13760,DB12742,0.2717391304347826
DB13760,DB06814,0.25609756097560976
DB13760,DB06916,0.25252525252525254
DB13760,DB07014,0.23863636363636365
DB13766,DB08927,0.5614035087719298
DB13766,DB00243,0.47692307692307695
DB13766,DB04842,0.417910447761194
DB13766,DB01100,0.4117647058823529
DB13766,DB13791,0.38571428571428573
DB13766,DB01002,0.375
DB13766,DB00297,0.375
DB13766,DB03701,0.3709677419354839
DB13766,DB00961,0.36666666666666664
DB13766,DB00296,0.36507936507936506
DB13767,DB01006,0.42
DB13767,DB08936,0.2909090909090909
DB13767,DB13083,0.28169014084507044
DB13767,DB13066,0.2647058823529412
DB13767,DB07218,0.25
DB13767,DB00737,0.23880597014925373
DB13767,DB00354,0.22388059701492538
DB13767,DB00557,0.22388059701492538
DB13767,DB04812,0.22388059701492538
DB13767,DB06282,0.21739130434782608
DB13775,DB01203,0.5636363636363636
DB13775,DB01210,0.543859649122807
DB13775,DB01359,0.5272727272727272
DB13775,DB00521,0.5084745762711864
DB13775,DB08347,0.46774193548387094
DB13775,DB08808,0.44642857142857145
DB13775,DB00373,0.3968253968253968
DB13775,DB00571,0.38596491228070173
DB13775,DB04846,0.373134328358209
DB13775,DB07543,0.3709677419354839
DB13777,DB01297,0.65
DB13777,DB00264,0.65
DB13777,DB00335,0.6341463414634146
DB13777,DB06987,0.6341463414634146
DB13777,DB00612,0.627906976744186
DB13777,DB00187,0.6046511627906976
DB13777,DB09351,0.5531914893617021
DB13777,DB00195,0.5531914893617021
DB13777,DB00571,0.5116279069767442
DB13777,DB01580,0.5
DB13781,DB13777,0.4339622641509434
DB13781,DB13757,0.4117647058823529
DB13781,DB01297,0.3442622950819672
DB13781,DB00335,0.3387096774193548
DB13781,DB06987,0.3387096774193548
DB13781,DB00187,0.328125
DB13781,DB00612,0.3230769230769231
DB13781,DB03767,0.3116883116883117
DB13781,DB07573,0.3076923076923077
DB13781,DB00373,0.30434782608695654
DB13783,DB00328,0.8113207547169812
DB13783,DB13308,0.7068965517241379
DB13783,DB07983,0.6551724137931034
DB13783,DB07984,0.640625
DB13783,DB07981,0.640625
DB13783,DB03121,0.47619047619047616
DB13783,DB02936,0.3466666666666667
DB13783,DB12024,0.3287671232876712
DB13783,DB07724,0.3194444444444444
DB13783,DB04828,0.3181818181818182
DB13791,DB13552,0.45588235294117646
DB13791,DB00502,0.453125
DB13791,DB04842,0.42028985507246375
DB13791,DB08927,0.4153846153846154
DB13791,DB13766,0.38571428571428573
DB13791,DB01100,0.3561643835616438
DB13791,DB00836,0.3287671232876712
DB13791,DB03701,0.31343283582089554
DB13791,DB06660,0.3132530120481928
DB13791,DB15431,0.29069767441860467
DB13793,DB12057,0.36764705882352944
DB13793,DB08655,0.3064516129032258
DB13793,DB01967,0.2875
DB13793,DB04030,0.2602739726027397
DB13793,DB15096,0.25
DB13793,DB11829,0.24675324675324675
DB13793,DB01437,0.24193548387096775
DB13793,DB08557,0.24096385542168675
DB13793,DB07158,0.23880597014925373
DB13793,DB00904,0.23684210526315788
DB13800,DB14514,0.8823529411764706
DB13800,DB14489,0.5882352941176471
DB13800,DB14508,0.5882352941176471
DB13800,DB02239,0.5
DB13800,DB16084,0.47368421052631576
DB13800,DB04094,0.45
DB13800,DB14511,0.4117647058823529
DB13800,DB09072,0.391304347826087
DB13800,DB14498,0.3888888888888889
DB13800,DB13996,0.3888888888888889
DB13806,DB16987,0.2857142857142857
DB13806,DB04820,0.2807017543859649
DB13806,DB00809,0.25862068965517243
DB13806,DB07210,0.25806451612903225
DB13806,DB04581,0.2553191489361702
DB13806,DB07461,0.25
DB13806,DB07441,0.25
DB13806,DB01953,0.25
DB13806,DB07288,0.25
DB13806,DB00349,0.25
DB13810,DB00854,0.7555555555555555
DB13810,DB00514,0.723404255319149
DB13810,DB19054,0.6037735849056604
DB13810,DB00504,0.5178571428571429
DB13810,DB01565,0.3709677419354839
DB13810,DB01551,0.35384615384615387
DB13810,DB00327,0.3384615384615385
DB13810,DB00956,0.3283582089552239
DB13810,DB01209,0.288135593220339
DB13810,DB00295,0.2878787878787879
DB13837,DB01594,0.7818181818181819
DB13837,DB13872,0.5714285714285714
DB13837,DB00231,0.5263157894736842
DB13837,DB00690,0.515625
DB13837,DB01567,0.4915254237288136
DB13837,DB00186,0.4576271186440678
DB13837,DB01589,0.453125
DB13837,DB01545,0.4411764705882353
DB13837,DB00842,0.4166666666666667
DB13837,DB01588,0.4
DB13853,DB01472,0.32432432432432434
DB13853,DB02795,0.3142857142857143
DB13853,DB08383,0.3125
DB13853,DB03033,0.3055555555555556
DB13853,DB00269,0.2972972972972973
DB13853,DB15335,0.2857142857142857
DB13853,DB07058,0.2857142857142857
DB13853,DB08767,0.28205128205128205
DB13853,DB15334,0.28
DB13853,DB08356,0.28
DB13857,DB09123,0.625
DB13857,DB08867,0.4925373134328358
DB13857,DB02998,0.46551724137931033
DB13857,DB09124,0.4576271186440678
DB13857,DB00834,0.43661971830985913
DB13857,DB06870,0.43548387096774194
DB13857,DB16221,0.4305555555555556
DB13857,DB05253,0.42105263157894735
DB13857,DB11619,0.4090909090909091
DB13857,DB12637,0.40540540540540543
DB13867,DB00223,0.7619047619047619
DB13867,DB00663,0.7619047619047619
DB13867,DB00596,0.75
DB13867,DB00588,0.7285714285714285
DB13867,DB08906,0.6623376623376623
DB13867,DB09095,0.5714285714285714
DB13867,DB00591,0.5466666666666666
DB13867,DB00443,0.5416666666666666
DB13867,DB01234,0.5416666666666666
DB13867,DB11750,0.5342465753424658
DB13869,DB11359,0.35135135135135137
DB13869,DB03306,0.3404255319148936
DB13869,DB08637,0.32608695652173914
DB13869,DB08196,0.28846153846153844
DB13869,DB01688,0.2857142857142857
DB13869,DB06978,0.2807017543859649
DB13869,DB08589,0.27906976744186046
DB13869,DB08711,0.2608695652173913
DB13869,DB01776,0.2564102564102564
DB13869,DB03454,0.2564102564102564
DB13872,DB00231,0.7608695652173914
DB13872,DB00186,0.6
DB13872,DB13837,0.5714285714285714
DB13872,DB01594,0.5333333333333333
DB13872,DB01489,0.5
DB13872,DB01567,0.4642857142857143
DB13872,DB00829,0.46296296296296297
DB13872,DB00842,0.43636363636363634
DB13872,DB00897,0.43103448275862066
DB13872,DB13437,0.4
DB13873,DB01039,0.6666666666666666
DB13873,DB01393,0.6136363636363636
DB13873,DB00636,0.5384615384615384
DB13873,DB08077,0.5348837209302325
DB13873,DB09064,0.5
DB13873,DB03728,0.42424242424242425
DB13873,DB08486,0.40816326530612246
DB13873,DB12988,0.3559322033898305
DB13873,DB02795,0.35135135135135137
DB13873,DB04828,0.3469387755102041
DB13874,DB17097,0.3076923076923077
DB13874,DB07545,0.2857142857142857
DB13874,DB04518,0.2777777777777778
DB13874,DB04552,0.2753623188405797
DB13874,DB07267,0.2714285714285714
DB13874,DB18767,0.27058823529411763
DB13874,DB04739,0.26436781609195403
DB13874,DB02915,0.2638888888888889
DB13874,DB12500,0.25555555555555554
DB13874,DB16064,0.25
DB13875,DB07919,0.4375
DB13875,DB04130,0.34782608695652173
DB13875,DB14010,0.2962962962962963
DB13875,DB00206,0.2857142857142857
DB13875,DB12910,0.2777777777777778
DB13875,DB00338,0.2727272727272727
DB13875,DB01180,0.2727272727272727
DB13875,DB07431,0.265625
DB13875,DB07723,0.2631578947368421
DB13875,DB08190,0.26229508196721313
DB13876,DB15038,0.25925925925925924
DB13876,DB12641,0.2545454545454545
DB13876,DB12818,0.23728813559322035
DB13876,DB15348,0.23333333333333334
DB13876,DB08061,0.23214285714285715
DB13876,DB13875,0.22033898305084745
DB13876,DB08517,0.20967741935483872
DB13876,DB07788,0.20588235294117646
DB13876,DB00788,0.2037037037037037
DB13876,DB06422,0.2028985507246377
DB13877,DB00323,0.38636363636363635
DB13877,DB04253,0.37209302325581395
DB13877,DB08791,0.36363636363636365
DB13877,DB04528,0.34210526315789475
DB13877,DB02763,0.34146341463414637
DB13877,DB14849,0.3404255319148936
DB13877,DB03228,0.3404255319148936
DB13877,DB03651,0.3333333333333333
DB13877,DB08294,0.32558139534883723
DB13877,DB03073,0.325
DB13908,DB11254,0.6774193548387096
DB13908,DB04120,0.4482758620689655
DB13908,DB14737,0.4166666666666667
DB13908,DB07178,0.37209302325581395
DB13908,DB04533,0.36363636363636365
DB13908,DB07918,0.35555555555555557
DB13908,DB08453,0.35555555555555557
DB13908,DB15447,0.34146341463414637
DB13908,DB09061,0.3137254901960784
DB13908,DB08868,0.30952380952380953
DB13912,DB03966,0.6336633663366337
DB13912,DB01051,0.55
DB13912,DB05129,0.25
DB13912,DB02759,0.20175438596491227
DB13912,DB04268,0.20175438596491227
DB13912,DB11753,0.1937984496124031
DB13912,DB07394,0.19298245614035087
DB13912,DB08261,0.1919191919191919
DB13912,DB07802,0.19101123595505617
DB13912,DB07074,0.18691588785046728
DB13914,DB16226,0.41228070175438597
DB13914,DB11729,0.2661290322580645
DB13914,DB02186,0.23300970873786409
DB13914,DB12220,0.22123893805309736
DB13914,DB08704,0.2184873949579832
DB13914,DB04295,0.21495327102803738
DB13914,DB12486,0.21014492753623187
DB13914,DB12309,0.20634920634920634
DB13914,DB03959,0.20388349514563106
DB13914,DB04659,0.20175438596491227
DB13919,DB00796,0.6666666666666666
DB13919,DB08822,0.5294117647058824
DB13919,DB00275,0.5263157894736842
DB13919,DB09279,0.43529411764705883
DB13919,DB00966,0.367816091954023
DB13919,DB00678,0.32142857142857145
DB13919,DB00177,0.2840909090909091
DB13919,DB11909,0.27710843373493976
DB13919,DB01349,0.27586206896551724
DB13919,DB06677,0.2692307692307692
DB13925,DB13985,0.9819819819819819
DB13925,DB15873,0.956140350877193
DB13925,DB15494,0.896551724137931
DB13925,DB12088,0.680672268907563
DB13925,DB06791,0.6356589147286822
DB13925,DB09099,0.549618320610687
DB13925,DB11700,0.42758620689655175
DB13925,DB14803,0.3769633507853403
DB13925,DB06663,0.3706293706293706
DB13925,DB08890,0.36942675159235666
DB13928,DB14027,0.7151162790697675
DB13928,DB15194,0.7034883720930233
DB13928,DB18634,0.5393258426966292
DB13928,DB16146,0.5355191256830601
DB13928,DB14806,0.51
DB13928,DB01284,0.5
DB13928,DB04931,0.48936170212765956
DB13928,DB05479,0.47643979057591623
DB13928,DB01278,0.45454545454545453
DB13928,DB05660,0.42021276595744683
DB13929,DB12643,0.3142857142857143
DB13929,DB06869,0.2871287128712871
DB13929,DB00391,0.2826086956521739
DB13929,DB01836,0.27956989247311825
DB13929,DB15489,0.2777777777777778
DB13929,DB01016,0.2727272727272727
DB13929,DB06878,0.26881720430107525
DB13929,DB08213,0.26595744680851063
DB13929,DB06919,0.26595744680851063
DB13929,DB06212,0.2653061224489796
DB13930,DB07264,0.5263157894736842
DB13930,DB07010,0.358974358974359
DB13930,DB06877,0.28378378378378377
DB13930,DB06897,0.2808988764044944
DB13930,DB08498,0.27710843373493976
DB13930,DB12255,0.2727272727272727
DB13930,DB06190,0.2682926829268293
DB13930,DB07608,0.26373626373626374
DB13930,DB07812,0.25882352941176473
DB13930,DB16106,0.25555555555555554
DB13931,DB06890,0.30985915492957744
DB13931,DB01938,0.3037974683544304
DB13931,DB14779,0.3010752688172043
DB13931,DB12645,0.27710843373493976
DB13931,DB17033,0.27472527472527475
DB13931,DB08513,0.26436781609195403
DB13931,DB02398,0.2631578947368421
DB13931,DB00901,0.2625
DB13931,DB07269,0.25842696629213485
DB13931,DB11841,0.25287356321839083
DB13934,DB05234,0.35294117647058826
DB13934,DB12461,0.34782608695652173
DB13934,DB08899,0.3157894736842105
DB13934,DB19123,0.3037974683544304
DB13934,DB07421,0.2894736842105263
DB13934,DB01128,0.273972602739726
DB13934,DB02932,0.273972602739726
DB13934,DB08088,0.26666666666666666
DB13934,DB07419,0.2597402597402597
DB13934,DB15323,0.24675324675324675
DB13939,DB07833,0.2625
DB13939,DB07286,0.25
DB13939,DB08088,0.24390243902439024
DB13939,DB04854,0.24050632911392406
DB13939,DB12941,0.23595505617977527
DB13939,DB07039,0.23076923076923078
DB13939,DB12612,0.22580645161290322
DB13939,DB08139,0.22535211267605634
DB13939,DB15647,0.2222222222222222
DB13939,DB06971,0.2222222222222222
DB13940,DB01467,0.6571428571428571
DB13940,DB01484,0.6216216216216216
DB13940,DB01528,0.5945945945945946
DB13940,DB01465,0.5
DB13940,DB01442,0.375
DB13940,DB01537,0.3488372093023256
DB13940,DB01472,0.34146341463414637
DB13940,DB12226,0.3023255813953488
DB13940,DB13624,0.2826086956521739
DB13940,DB01509,0.2765957446808511
DB13943,DB08619,0.7796610169491526
DB13943,DB01420,0.7586206896551724
DB13943,DB13946,0.7419354838709677
DB13943,DB13944,0.7419354838709677
DB13943,DB07768,0.576271186440678
DB13943,DB00624,0.576271186440678
DB13943,DB00396,0.5737704918032787
DB13943,DB13954,0.5571428571428572
DB13943,DB06780,0.5522388059701493
DB13943,DB01134,0.5507246376811594
DB13944,DB13946,1.0
DB13944,DB01420,0.7894736842105263
DB13944,DB08619,0.7796610169491526
DB13944,DB13943,0.7419354838709677
DB13944,DB08804,0.6615384615384615
DB13944,DB06789,0.6268656716417911
DB13944,DB07768,0.603448275862069
DB13944,DB00624,0.603448275862069
DB13944,DB00396,0.5737704918032787
DB13944,DB14639,0.5694444444444444
DB13946,DB13944,1.0
DB13946,DB01420,0.7894736842105263
DB13946,DB08619,0.7796610169491526
DB13946,DB13943,0.7419354838709677
DB13946,DB08804,0.6615384615384615
DB13946,DB06789,0.6268656716417911
DB13946,DB07768,0.603448275862069
DB13946,DB00624,0.603448275862069
DB13946,DB00396,0.5737704918032787
DB13946,DB14639,0.5694444444444444
DB13948,DB11359,0.3333333333333333
DB13948,DB07276,0.30985915492957744
DB13948,DB06594,0.2903225806451613
DB13948,DB01537,0.2830188679245283
DB13948,DB13624,0.2777777777777778
DB13948,DB01295,0.2753623188405797
DB13948,DB12752,0.2702702702702703
DB13948,DB07401,0.2676056338028169
DB13948,DB07272,0.2631578947368421
DB13948,DB13757,0.2602739726027397
DB13949,DB09147,0.09090909090909091
DB13949,DB14526,0.058823529411764705
DB13949,DB14507,0.058823529411764705
DB13949,DB11093,0.058823529411764705
DB13949,DB09154,0.058823529411764705
DB13949,DB14520,0.05555555555555555
DB13949,DB03644,0.045454545454545456
DB13949,DB15598,0.045454545454545456
DB13949,DB02445,0.037037037037037035
DB13949,DB13995,0.03333333333333333
DB13950,DB04732,0.2823529411764706
DB13950,DB00561,0.2597402597402597
DB13950,DB04873,0.2558139534883721
DB13950,DB01171,0.2535211267605634
DB13950,DB03044,0.25263157894736843
DB13950,DB00680,0.25
DB13950,DB01148,0.24705882352941178
DB13950,DB12562,0.2441860465116279
DB13950,DB12299,0.24
DB13950,DB07084,0.23943661971830985
DB13951,DB07557,0.6875
DB13951,DB02901,0.6595744680851063
DB13951,DB07447,0.6595744680851063
DB13951,DB07375,0.5714285714285714
DB13951,DB01561,0.5714285714285714
DB13951,DB07717,0.4492753623188406
DB13951,DB01420,0.42857142857142855
DB13951,DB00858,0.42857142857142855
DB13951,DB11859,0.41818181818181815
DB13951,DB12308,0.41818181818181815
DB13952,DB13953,0.7678571428571429
DB13952,DB01196,0.7288135593220338
DB13952,DB06597,0.7272727272727273
DB13952,DB00783,0.6862745098039216
DB13952,DB07706,0.6037735849056604
DB13952,DB13955,0.5909090909090909
DB13952,DB02342,0.5689655172413793
DB13952,DB14641,0.5454545454545454
DB13952,DB12487,0.5238095238095238
DB13952,DB13956,0.5151515151515151
DB13953,DB13952,0.7678571428571429
DB13953,DB01196,0.671875
DB13953,DB06597,0.6666666666666666
DB13953,DB00783,0.625
DB13953,DB07706,0.5517241379310345
DB13953,DB13955,0.5492957746478874
DB13953,DB02342,0.5238095238095238
DB13953,DB14641,0.5070422535211268
DB13953,DB12487,0.4852941176470588
DB13953,DB13956,0.4788732394366197
DB13954,DB13956,0.7704918032786885
DB13954,DB13955,0.6142857142857143
DB13954,DB00783,0.5666666666666667
DB13954,DB13943,0.5571428571428572
DB13954,DB07702,0.5079365079365079
DB13954,DB04573,0.5079365079365079
DB13954,DB15690,0.49230769230769234
DB13954,DB00655,0.49206349206349204
DB13954,DB12487,0.4857142857142857
DB13954,DB13952,0.4782608695652174
DB13955,DB13956,0.7619047619047619
DB13955,DB04870,0.6527777777777778
DB13955,DB13954,0.6142857142857143
DB13955,DB13952,0.5909090909090909
DB13955,DB12487,0.5735294117647058
DB13955,DB14641,0.5694444444444444
DB13955,DB08804,0.5555555555555556
DB13955,DB13953,0.5492957746478874
DB13955,DB01196,0.547945205479452
DB13955,DB13946,0.5342465753424658
DB13956,DB13954,0.7704918032786885
DB13956,DB13955,0.7619047619047619
DB13956,DB00783,0.6140350877192983
DB13956,DB12487,0.5454545454545454
DB13956,DB08804,0.5285714285714286
DB13956,DB07702,0.5245901639344263
DB13956,DB04573,0.5245901639344263
DB13956,DB13952,0.5151515151515151
DB13956,DB00655,0.5081967213114754
DB13956,DB15690,0.5079365079365079
DB13967,DB03895,0.3114754098360656
DB13967,DB07668,0.27692307692307694
DB13967,DB17298,0.22727272727272727
DB13967,DB07376,0.22580645161290322
DB13967,DB07429,0.22077922077922077
DB13967,DB08609,0.20987654320987653
DB13967,DB02799,0.2073170731707317
DB13967,DB07440,0.20689655172413793
DB13967,DB06956,0.20512820512820512
DB13967,DB04786,0.2
DB13978,DB00998,0.35
DB13978,DB00821,0.3392857142857143
DB13978,DB03288,0.3
DB13978,DB14766,0.2987012987012987
DB13978,DB12919,0.2807017543859649
DB13978,DB12211,0.2727272727272727
DB13978,DB07629,0.2692307692307692
DB13978,DB07630,0.2692307692307692
DB13978,DB12357,0.26865671641791045
DB13978,DB12306,0.2638888888888889
DB13981,DB00351,0.65
DB13981,DB00603,0.5151515151515151
DB13981,DB04839,0.4927536231884058
DB13981,DB09124,0.4461538461538462
DB13981,DB14583,0.44285714285714284
DB13981,DB19378,0.4393939393939394
DB13981,DB06789,0.41333333333333333
DB13981,DB11429,0.36764705882352944
DB13981,DB05253,0.36470588235294116
DB13981,DB00717,0.35714285714285715
DB13983,DB16101,0.36538461538461536
DB13983,DB17042,0.3508771929824561
DB13983,DB03496,0.34782608695652173
DB13983,DB11259,0.3448275862068966
DB13983,DB17283,0.3448275862068966
DB13983,DB15581,0.33962264150943394
DB13983,DB18104,0.3246753246753247
DB13983,DB07407,0.3018867924528302
DB13983,DB07352,0.2962962962962963
DB13983,DB08230,0.2962962962962963
DB13985,DB13925,0.9819819819819819
DB13985,DB15873,0.956140350877193
DB13985,DB15494,0.8803418803418803
DB13985,DB12088,0.680672268907563
DB13985,DB06791,0.6356589147286822
DB13985,DB09099,0.549618320610687
DB13985,DB11700,0.42758620689655175
DB13985,DB14803,0.3769633507853403
DB13985,DB06663,0.3706293706293706
DB13985,DB08890,0.36942675159235666
DB13988,DB08213,0.38571428571428573
DB13988,DB11947,0.36065573770491804
DB13988,DB02752,0.3389830508474576
DB13988,DB09224,0.3225806451612903
DB13988,DB03818,0.31343283582089554
DB13988,DB00216,0.3026315789473684
DB13988,DB01621,0.2911392405063291
DB13988,DB06738,0.28125
DB13988,DB13478,0.27692307692307694
DB13988,DB04503,0.2702702702702703
DB13993,DB08708,0.25609756097560976
DB13993,DB15348,0.23684210526315788
DB13993,DB16823,0.22340425531914893
DB13993,DB12387,0.21875
DB13993,DB08079,0.2159090909090909
DB13993,DB08538,0.2159090909090909
DB13993,DB15310,0.2127659574468085
DB13993,DB11760,0.2111111111111111
DB13993,DB07628,0.20930232558139536
DB13993,DB09195,0.2087912087912088
DB13994,DB12210,0.6774193548387096
DB13994,DB17042,0.2857142857142857
DB13994,DB09018,0.273972602739726
DB13994,DB01233,0.273972602739726
DB13994,DB07845,0.2717391304347826
DB13994,DB11979,0.26804123711340205
DB13994,DB05220,0.26595744680851063
DB13994,DB11324,0.2638888888888889
DB13994,DB08145,0.2571428571428571
DB13994,DB13025,0.25333333333333335
DB13995,DB09154,0.5666666666666667
DB13995,DB14526,0.5161290322580645
DB13995,DB11093,0.5161290322580645
DB13995,DB14507,0.5161290322580645
DB13995,DB14520,0.3333333333333333
DB13995,DB04160,0.3333333333333333
DB13995,DB09147,0.3225806451612903
DB13995,DB09275,0.2972972972972973
DB13995,DB03896,0.2727272727272727
DB13995,DB03075,0.2702702702702703
DB13996,DB09409,0.9
DB13996,DB14511,0.8888888888888888
DB13996,DB14487,0.8
DB13996,DB14518,0.8
DB13996,DB14498,0.8
DB13996,DB09481,0.6
DB13996,DB04212,0.5
DB13996,DB14514,0.47058823529411764
DB13996,DB14515,0.4666666666666667
DB13996,DB09460,0.45454545454545453
DB14001,DB14002,0.7719298245614035
DB14001,DB00163,0.6379310344827587
DB14001,DB13111,0.2903225806451613
DB14001,DB08607,0.2823529411764706
DB14001,DB00197,0.2823529411764706
DB14001,DB03993,0.2545454545454545
DB14001,DB01024,0.25316455696202533
DB14001,DB05399,0.2465753424657534
DB14001,DB07895,0.234375
DB14001,DB01022,0.23376623376623376
DB14002,DB14001,0.7719298245614035
DB14002,DB00163,0.6981132075471698
DB14002,DB13111,0.3157894736842105
DB14002,DB00197,0.3
DB14002,DB08607,0.3
DB14002,DB01214,0.2571428571428571
DB14002,DB07895,0.2542372881355932
DB14002,DB01022,0.25
DB14002,DB12647,0.2236842105263158
DB14002,DB13952,0.21794871794871795
DB14006,DB01401,0.967741935483871
DB14006,DB01397,0.6129032258064516
DB14006,DB11323,0.4358974358974359
DB14006,DB11079,0.425
DB14006,DB00936,0.4117647058823529
DB14006,DB09543,0.40540540540540543
DB14006,DB00122,0.4
DB14006,DB03819,0.3783783783783784
DB14006,DB11590,0.36363636363636365
DB14006,DB03667,0.35714285714285715
DB14010,DB01445,0.65
DB14010,DB07723,0.627906976744186
DB14010,DB01488,0.5897435897435898
DB14010,DB01065,0.5869565217391305
DB14010,DB00669,0.5306122448979592
DB14010,DB00953,0.5
DB14010,DB00918,0.49056603773584906
DB14010,DB12288,0.47368421052631576
DB14010,DB00315,0.4727272727272727
DB14010,DB01460,0.4222222222222222
DB14011,DB00470,0.8392857142857143
DB14011,DB09061,0.7321428571428571
DB14011,DB11755,0.7241379310344828
DB14011,DB14050,0.6206896551724138
DB14011,DB00486,0.4025974025974026
