0,1
c50288921,C[C@H](NC(=O)CNC(=O)CNC(=O)c1ccc(cc1)S(N)(=O)=O)C(O)=O
c50288922,COc1ccc(CC(NC(=O)c2ccc(cc2)S(N)(=O)=O)C(O)=O)cc1
c50288923,NS(=O)(=O)c1ccc(cc1)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccc(cc1)[N+]([O-])=O)C(O)=O
c50288924,CC(C)(C)C(NC(=O)c1ccc(cc1)S(N)(=O)=O)C(O)=O
c50288925,NS(=O)(=O)c1ccc(cc1)C(=O)NCC(=O)NCC(=O)NCC(O)=O
c50288926,COc1ccc(CC(NC(=O)CNC(=O)c2ccc(cc2)S(N)(=O)=O)C(O)=O)cc1
c50288927,C[C@@H](O)[C@H](NC(=O)CNC(=O)CNC(=O)c1ccc(cc1)S(N)(=O)=O)C(O)=O
c50288928,NS(=O)(=O)c1ccc(cc1)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](CC(O)=O)C(O)=O
c50288929,NC(=N)NCCCC(NC(=O)c1ccc(cc1)S(N)(=O)=O)C(O)=O
c50288930,NS(=O)(=O)c1ccc(cc1)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(O)=O
c50288931,NS(=O)(=O)c1ccc(cc1)C(=O)NCC(=O)NCC(=O)N[C@@H](CO)C(O)=O
c50288932,NC(=O)CCC(NC(=O)CNC(=O)c1ccc(cc1)S(N)(=O)=O)C(O)=O
c50288933,CC(C)(C)C(NC(=O)CNC(=O)c1ccc(cc1)S(N)(=O)=O)C(O)=O
c50289704,COc1ccc(Cl)cc1Nc1nc(cs1)-c1sc(NC(=O)c2ccccc2)nc1C
c50289763,N[C@@H](CCCNC(N)=N)C(=O)NCc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)cc1
c50289765,CCCC[N+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)cc1
c50289766,CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)NC2CCCCC2)cc1
c50289768,CCCC[N+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)cc1
c50289769,CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)cc1
c50289770,NCc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)cc1
c50289772,NCc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)c(c1)C(O)=O
c50289775,NC(=N)NCc1ccc(NC(=O)[C@@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)cc1
c50289776,CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)cc1
c50289777,CCNC(NCC)=NCc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)cc1
c50289778,NC(=N)NCc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)cc1
c50290177,CC1(C)CCNc2ccc(cc12)C#Cc1ccc(cc1)C(O)=O
c50290178,CC(C)N1C(=O)CC(C)(C)c2ccc(cc12)C#Cc1ccc(cc1)C(O)=O
c50290179,CC(C)N1C(=O)CC(C)(C)c2cc(ccc12)C#Cc1ccc(cc1)C(O)=O
c50290180,CC1(C)CCNc2cc(ccc12)C#Cc1ccc(cc1)C(O)=O
c50290181,CCCCCCCN1CCC(C)(C)c2cc(ccc12)C#Cc1ccc(cc1)C(O)=O
c50290182,CC1(C)CC(=O)Nc2cc(ccc12)C#Cc1ccc(cc1)C(O)=O
c50290183,CC1(C)CC(=O)Nc2ccc(cc12)C#Cc1ccc(cc1)C(O)=O
c50290184,CC(C)N1CCC(C)(C)c2ccc(cc12)C#Cc1ccc(cc1)C(O)=O
c50290185,CC(C)N1CCC(C)(C)c2cc(ccc12)C#Cc1ccc(cc1)C(O)=O
c50290836,COc1cc2nccc(Nc3cccc(Br)c3)c2cc1OC
c50291261,CN(C(C)=O)C1(CCN(CCC[C@@]2(CCCN(C2)C(=O)c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1)c1ccccc1
c50291836,FC(F)(F)c1ccc(nc1)N1CCN(CC1)C(=O)c1csc(Nc2ncccn2)n1
c50291838,Cc1cccc(Nc2nc(cs2)C(=O)N2CCN(CC2)c2ccc(cn2)C(F)(F)F)n1
c50291908,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O
c50291909,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCNC(N)=N)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCC(O)=O)NC1=O)C(=O)N[C@@H](CC(C)C)C(N)=O)NC(=O)[C@H](CC(=O)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O)NC(C)=O
c50291910,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCNC(N)=N)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCC(O)=O)NC1=O)C(=O)N[C@@H](CC(C)C)C(N)=O)NC(C)=O
c50292219,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1
c50292411,Cc1ccc(cc1)C(=C/CN1CCCC1)\c1ccccn1
c50292538,CN1CC[C@]2(C)[C@H]1N(C)c1ccc(O)cc21
c50292570,C[N+](C)(C)CCCCCCCCCCn1c(cc(=[NH2+])c2ccc3ccc(N)cc3c12)-c1ccccc1
c50292572,CC(OP(C)(F)=O)C(C)(C)C
c50292878,CC(=O)N[C@@H]1[C@@H](O)C[C@@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3CCO[C@H](COc4ccc(cc4)-c4ccccc4)[C@@H]3O)[C@@H]2O)(O[C@H]1[C@@H](O)[C@H](O)CNC(=O)c1ccc(Cl)cc1)C([O-])=O
c50292879,CC(=O)N[C@@H]1[C@@H](O)C[C@@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3CCO[C@H](COc4ccc(cc4)-c4ccccc4)[C@@H]3O)[C@@H]2O)(O[C@H]1[C@@H](O)[C@H](O)CNC(=O)c1ccccc1)C([O-])=O
c50292880,CC(=O)N[C@@H]1[C@@H](O)C[C@@](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@H]3[C@@H](O)[C@@H](CO)O[C@@H](OCC[Si](C)(C)C)[C@@H]3O)[C@@H]2O)(O[C@H]1[C@@H](O)[C@H](O)CNC(=O)c1ccccc1)C([O-])=O
c50292902,NCC1(CCN(CC1)[C@@H]1Cc2c(I)cccc2C[C@H]1O)c1ccccc1
c50293060,OCC(CO)N[C@H](CO)c1c[nH]c2c1nc[nH]c2=O
c50293063,OCCN(Cc1c[nH]c2c1nc[nH]c2=O)C(CO)CO
c50293064,OCC(CO)(CO)NCc1c[nH]c2c1nc[nH]c2=O
c50293067,OC[C@H](O)[C@H](CO)NCc1c[nH]c2c1nc[nH]c2=O
c50293068,OCCNCc1c[nH]c2c1nc[nH]c2=O
c50293070,CN(CC(CO)CO)Cc1c[nH]c2c1nc[nH]c2=O
c50293071,OC[C@@H](O)CNCc1c[nH]c2c1nc[nH]c2=O
c50293072,OC[C@H](O)[C@@H](CO)NCc1c[nH]c2c1nc[nH]c2=O
c50293073,OC[C@@H](O)[C@H](CO)NCc1c[nH]c2c1nc[nH]c2=O
c50293075,OCC(CO)CNCc1c[nH]c2c1nc[nH]c2=O
c50293076,OC[C@H](O)CNCc1c[nH]c2c1nc[nH]c2=O
c50293077,OCCCCNCc1c[nH]c2c1nc[nH]c2=O
c50293078,OC[C@@H](O)[C@@H](O)CNCc1c[nH]c2c1nc[nH]c2=O
c50293079,OCCN(C[C@@H](O)CO)Cc1c[nH]c2c1nc[nH]c2=O
c50293081,OCCN(C[C@H](O)CO)Cc1c[nH]c2c1nc[nH]c2=O
c50293083,CN(CC(O)CCO)Cc1c[nH]c2c1nc[nH]c2=O
c50293085,OCC(O)C(CO)CNCc1c[nH]c2c1nc[nH]c2=O
c50293091,OC[C@@H](O)[C@@H](CO)NCc1c[nH]c2c1nc[nH]c2=O
c50293169,C[C@H]1[C@H]2CC[C@H](C)\C=C(C)\C[C@@H](C)C[C@H](C)[C@]3(O)OC4=C(C)C(=O)C(=O)C([C@H](O2)[C@H](C)[C@H]1O)C4=C3
c50293170,C[C@@H]1[C@H](O)[C@@H](C)[C@H]2O[C@@H]1CC[C@H](C)\C=C(C)\C[C@@H](C)C[C@H](C)C(=O)C(O)C1=C2C(=O)C(=O)C(C)C1=O
c50293171,C[C@H]1[C@H]2CC[C@H](C)\C=C(C)\C[C@@H](C)C[C@H](C)[C@]34OC5=C(C)C(=O)C(=O)C([C@H](O2)[C@H](C)[C@H]1O)=C5[C@H]3OC1(CCN(C)CC1)O4
c50293188,C(Oc1ccc(CN2CCOCC2)cc1)C1CN(CCO1)C1CCC1
c50293189,C(Oc1ccc(CN2CCOCC2)cc1)C1CN(CCO1)C1CCCC1
c50293191,CC(C)N1CCOC(COc2cccc(CN3CCOCC3)c2)C1
c50293192,C(Oc1cccc(CN2CCOCC2)c1)C1CN(CCO1)C1CCC1
c50293199,C(Oc1ccc(CN2CCCC2)cc1)C1CN(CCO1)C1CCCC1
c50293200,C(Oc1ccc(CN2CCCCC2)cc1)C1CN(CCO1)C1CCCC1
c50293201,C(Oc1ccc(CN2CCOCC2)cc1)[C@H]1CN(CCO1)C1CCCC1
c50293202,C(Oc1ccc(CN2CCOCC2)cc1)[C@@H]1CN(CCO1)C1CCCC1
c50293285,C\C(CC[C@H]1C(=C)C[C@@H]2OC[C@]3(C)CCC[C@@]1(C)[C@@H]23)=C/C[C@H]1OC(=O)C=C1C
c50293286,C\C(CC[C@H]1[C@](C)(O)C[C@@H]2OC(O)[C@]3(C)CCC[C@@]1(C)[C@@H]23)=C/C=C1\OC(=O)C=C1C
c50293287,C\C(CC[C@H]1[C@](C)(O)C[C@@H]2OC(=O)[C@]3(C)CCC[C@@]1(C)[C@@H]23)=C/C=C1\OC(=O)C=C1C
c50293288,C\C(CC[C@H]1[C@](C)(O)C[C@H](O)[C@H]2[C@@](C)(CCC[C@]12C)C=O)=C/C=C1\OC(=O)C=C1C
c50293289,C\C(CC[C@H]1[C@](C)(O)C[C@H](O)[C@@H]2[C@]1(C)CCC[C@@]2(C)C(O)=O)=C/C=C1\OC(=O)C=C1C
c50293290,C\C(CC[C@H]1[C@](C)(O)C[C@H](O)[C@H]2[C@](C)(CO)CCC[C@]12C)=C/C=C1\OC(=O)C=C1C
c50293291,C\C(CC[C@H]1C(=C)C[C@H](O)[C@H]2[C@@](C)(CCC[C@]12C)C=O)=C/[C@H](O)[C@H]1OC(=O)C=C1C
c50293292,C\C(CC[C@H]1C(=C)C[C@H](O)[C@H]2[C@](C)(CO)CCC[C@]12C)=C/[C@H](O)[C@H]1OC(=O)C=C1C
c50293293,C\C(CC[C@H]1[C@](C)(O)C[C@H](O)[C@H]2[C@@](C)(CCC[C@]12C)C=O)=C/C[C@H]1OC(=O)C=C1C
c50293294,C\C(CC[C@H]1[C@](C)(O)C[C@H](O)[C@H]2[C@@](C)(CCC[C@]12C)C=O)=C/[C@H](O)[C@H]1OC(=O)C=C1C
c50293295,COC(=O)[C@]1(C)CCC[C@]2(C)[C@@H](CC\C(C)=C\[C@H](O)[C@H]3OC(=O)C=C3C)[C@](C)(O)C[C@H](O)[C@@H]12
c50293296,C\C(CC[C@H]1[C@](C)(O)C[C@H](O)[C@@H]2[C@]1(C)CCC[C@@]2(C)C(O)=O)=C/CC1OC(=O)C=C1C
c50293297,C\C(CC[C@H]1[C@](C)(O)C[C@H](O)[C@@H]2[C@]1(C)CCC[C@@]2(C)C(O)=O)=C/[C@H](O)[C@H]1OC(=O)C=C1C
c50293298,C\C(CC[C@H]1[C@](C)(O)C[C@H](O)[C@H]2[C@](C)(CO)CCC[C@]12C)=C/C[C@H]1OC(=O)C=C1C
c50293299,C\C(CC[C@H]1[C@](C)(O)C[C@H](O)[C@H]2[C@](C)(CO)CCC[C@]12C)=C/[C@H](O)[C@H]1OC(=O)C=C1C
c50293300,CCO[C@H]1O[C@H]2C[C@@](C)(O)[C@H](CC\C(C)=C\C[C@H]3OC(=O)C=C3C)[C@@]3(C)CCC[C@]1(C)[C@H]23
c50293301,CCO[C@H]1O[C@H]2C[C@@](C)(O)[C@H](CC\C(C)=C\[C@H](O)[C@H]3OC(=O)C=C3C)[C@@]3(C)CCC[C@]1(C)[C@H]23
c50293302,C\C(CC[C@H]1[C@](C)(O)C[C@@H]2O[C@H](O)[C@]3(C)CCC[C@@]1(C)[C@@H]23)=C/[C@H](O)[C@H]1OC(=O)C=C1C
c50293744,NC(=O)c1ccc2n(Cc3ccccc3C(F)(F)F)c(Nc3ccc(cc3)S(N)(=O)=O)nc2c1
c50293753,CS(=O)(=O)c1ccc(Nc2nc3cc(ccc3n2Cc2ccccc2C(F)(F)F)C(N)=O)cc1
c50293756,CSc1ccc(Nc2nc3cc(ccc3n2Cc2ccccc2C(F)(F)F)C(N)=O)cc1
c50293759,COc1ccc(Nc2nc3cc(ccc3n2Cc2ccccc2C(F)(F)F)C(O)=O)cc1
c50294415,NC(=O)C[C@@H]1NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(OP(O)(O)=O)cc2)NC(=O)CSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O)C(N)=O
c50294416,NC(=O)C[C@@H]1NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(OP(O)(O)=O)cc2)NC(=O)CSC[C@H](NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O)C(N)=O
c50294417,NC(=O)C[C@@H]1NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(OP(O)(O)=O)cc2)NC(=O)CSC[C@H](NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O)C(N)=O
c50294418,CC(C)[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@H](Cc2ccc(OP(O)(O)=O)cc2)NC(=O)CSC[C@H](NC1=O)C(N)=O
c50294419,CC(C)[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](Cc2ccc(OP(O)(O)=O)cc2)NC(=O)CSC[C@H](NC1=O)C(N)=O
c50294420,CC(C)[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCNC1=O)c1ccc(OP(O)(O)=O)cc1
c50294421,CC(C)[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)C2(CCCNC2)NC(=O)[C@H](Cc2ccc(OP(O)(O)=O)cc2)NC(=O)CSC[C@H](NC1=O)C(N)=O
c50294422,CC(C)[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)C2(CCS(=O)(=O)CC2)NC(=O)[C@H](Cc2ccc(OP(O)(O)=O)cc2)NC(=O)CSC[C@H](NC1=O)C(N)=O
c50295169,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)[C@@H](C)O)C(=O)N[C@@H](CC(O)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(O)=O
c50295333,Oc1cc(CC2CCCCC2)[nH]c(=O)c1-c1ccccc1
c50295334,CNC(=O)CN1CCN([C@@H](Cc2ccccc2)C1=O)C(=O)[C@@H]1CC[C@@H](CC1)NC(=O)Cc1sc2ccccc2c1C
c50295335,CNC(=O)CN(Cc1ccc(F)cc1)C(=O)[C@@H]1CC[C@@H](CC1)NC(=O)Cc1sc2ccccc2c1C
c50295336,CNC(=O)c1cnc(NC2CCN(CC2)c2ccccn2)c(NCc2ccc(F)c(Oc3ccccc3)c2)c1
c50295337,CNC(=O)CN(C1CCN(CC1)c1ccccn1)C(=O)Cc1ccc(cc1)-n1cccn1
c50295338,CNC(=O)[C@@H]1C[C@@H](CN1C(=O)c1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc(Cn2cccn2)cc1)[C@@H](C)OC(C)(C)C
c50295572,CC(C)NCC(O)c1cc(O)cc(O)c1
c50296782,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1c1ccc(C)cc1)N2C\C=C\I
c50296949,OC(=O)\C=C(\CCc1ccc(Cl)cc1)c1ccccc1
c50296950,OC(=O)\C=C(\CCc1ccc(Br)cc1)c1ccccc1
c50296951,OC(=O)\C=C(\CCc1ccc(cc1)C(F)(F)F)c1ccccc1
c50296952,OC(=O)\C=C(\CCc1ccc(Cl)c(Cl)c1)c1ccccc1
c50296953,OC(=O)\C=C(\CCc1ccc(Cl)cc1Cl)c1ccccc1
c50296954,OC(=O)\C=C(\CCc1ccc(Br)cc1F)c1ccccc1
c50296955,OC(=O)\C=C(\CCc1ccc2ccccc2c1)c1ccccc1
c50296956,OC(=O)\C=C(\CCc1c[nH]c2ccccc12)c1ccccc1
c50297508,CC(C)CN(CC(=O)N(CCCCN)CC(=O)N(CC(N)=O)Cc1ccc2OCOc2c1)C(=O)CN(Cc1ccc2OCOc2c1)C(=O)CN(CCCCN)C(=O)CNCc1ccc2OCOc2c1
c50297509,CC(C)CN(CC(N)=O)C(=O)CN(CC=C)C(=O)CN(Cc1ccco1)C(=O)CN(Cc1ccco1)C(=O)CN(Cc1ccco1)C(=O)CN(CC(C)C)C(=O)CNCc1cn(CCCCN(CC(N)=O)C(=O)CN(Cc2ccc3OCOc3c2)C(=O)CN(CCCCN)C(=O)CN(Cc2ccc3OCOc3c2)C(=O)CN(CC(C)C)C(=O)CN(CCCCN)C(=O)CNCc2ccc3OCOc3c2)nn1
c50297510,CC(C)CN(CC(N)=O)C(=O)CN(CC=C)C(=O)CN(Cc1ccco1)C(=O)CN(Cc1ccco1)C(=O)CN(Cc1ccco1)C(=O)CN(CC(C)C)C(=O)CNCC#C
c50297511,CC(C)CN(CC(=O)N(CC(=O)N(CCCCN)CC(=O)N(CC(=O)N(CCCCn1cc(CNCC(=O)N(CC(=O)N(CCO)CC(=O)N(CC(=O)N(CC(=O)N(CCCCN)CC(=O)N(CC(N)=O)Cc2ccco2)Cc2ccco2)Cc2ccc3OCOc3c2)Cc2ccco2)nn1)CC(N)=O)Cc1ccc2OCOc2c1)Cc1ccc2OCOc2c1)C(=O)CN(CCCCN)C(=O)CNCc1ccc2OCOc2c1
c50298204,NS(=O)(=O)c1nnc(NC(=O)CCC(=O)NC(CCCCNC(=O)CCCc2ccc(I)cc2)C(O)=O)s1
c50299468,CN(Cc1ccc(F)c(c1)C(F)(F)F)C(=O)C(C)(CCN1CCC(CC1)N1CCCC1=O)c1ccc(Cl)c(Cl)c1
c50299469,CN(Cc1ccc(F)c(c1)C(F)(F)F)C(=O)C(C)(CCN1CCC(CC1)N(C)C(C)=O)c1ccc(Cl)c(Cl)c1
c50299470,CN(Cc1ccccc1Cl)C(=O)C(C)(CCN1CCC(CC1)N(C)C(C)=O)c1ccc(Cl)c(Cl)c1
c50300028,COc1cc2nc(nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC)N1CCCN(C)CC1
c50300032,COc1cc2nc(nc(NC3CCN(C)CC3)c2cc1OC)N1CCOCC1
c50300041,COc1cc2c(NC3CCN(C)CC3)nc(nc2cc1OCCCN(C)C)N1CCCN(C)CC1
c50300226,CC(C)CC1(C)N=C(N)N(Cc2cccc(Cl)c2)C1=O
c50300227,CC1(C)N=C(N)N(Cc2cccc(Cl)c2)C1=O
c50300238,CCC\C=C(/CC)CSC(N)=N
c50300240,Nc1ncccc1CCc1cccc(Cl)c1
c50300690,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(OCCN4CCOCC4)ccc32)no1
c50300691,CC(C)(C)c1cc(NC(=O)Nc2ccc(NC(=O)c3cn4c(n3)sc3ccccc43)cc2)no1
c50300692,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2ccccc32)no1
c50300693,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(O)ccc32)no1
c50300694,CN1CCN(CC1)c1ccc2c(c1)sc1nc(cn21)-c1ccc(NC(=O)Nc2cc(on2)C(C)(C)C)cc1
c50300695,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(OCCN4CCCCC4)ccc32)no1
c50300696,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(OCCCN4CCOCC4)ccc32)no1
c50300697,CN1CCN(CCCOc2ccc3c(c2)sc2nc(cn32)-c2ccc(NC(=O)Nc3cc(on3)C(C)(C)C)cc2)CC1
c50300698,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(OCCCN4CCN(CC4)S(C)(=O)=O)ccc32)no1
c50300699,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cccc(OCCN4CCOCC4)c32)no1
c50300700,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2ccc(OCCN4CCOCC4)cc32)no1
c50300701,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(ccc32)C(O)=O)no1
c50300702,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(CCC(O)=O)ccc32)no1
c50300703,CCN1CCN(CC1)C(=O)c1ccc2c(c1)sc1nc(cn21)-c1ccc(NC(=O)Nc2cc(on2)C(C)(C)C)cc1
c50300704,CCN1CCN(CC1)C(=O)CCc1ccc2c(c1)sc1nc(cn21)-c1ccc(NC(=O)Nc2cc(on2)C(C)(C)C)cc1
c50300705,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(CCC(=O)N4CCOCC4)ccc32)no1
c50300706,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(CCCN4CCOCC4)ccc32)no1
c50300707,CCN1CCN(Cc2ccc3c(c2)sc2nc(cn32)-c2ccc(NC(=O)Nc3cc(on3)C(C)(C)C)cc2)CC1
c50300786,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2OC(=O)CCC(=O)O[C@H]1C[C@@H](O[C@@H]1COP(O)(O)=O)n1cc(I)c(=O)[nH]c1=O
c50301068,O[C@@H]1[C@@H](CSCCNC(=O)CCCCCNC(=O)c2ccc3c(c2)C(=O)OC32C3=C(CC(=O)CC3)Oc3cc(O)ccc23)O[C@H]([C@@H]1O)n1cnc2c(NCc3ccc(cc3)[N+]([O-])=O)ncnc12
c50301375,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O
c50302225,CN(C)CCC[C@]1(OCc2cc(ccc12)C#N)c1ccc(F)cc1
c50302593,CCCN(CCOC)c1nc(C)nc2n(nc(C)c12)-c1ccc(OC)cc1C
c50302906,COC(=O)c1c(C)c(C)sc1NC(=O)Cc1sc(N)nc1O
c50302986,C(Nc1ncnc2ccc(cc12)-c1ccc2OCOc2c1)c1cccs1
c50303362,CCC1(CC)C(=O)N(C1=O)c1ccccc1CSc1nc2ccccc2s1
c50303363,CCC1(CC)C(=O)N(C1=O)c1ccc(CSc2nc3cc(ccc3o2)C(O)=O)cc1
c50303364,CCC1(CC)C(=O)N(C1=O)c1ccc(CSc2nc3ccccc3o2)cc1
c50303365,CCC1(CC)C(=O)N(C1=O)c1ccccc1CSc1nc2ccccc2o1
c50303367,CCC1(CC)C(=O)N(C1=O)c1ccccc1CSc1nnc(o1)-c1ccccc1
c50303585,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(n1)-c1cccc(c1)[N+]([O-])=O
c50303586,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(n1)-c1cccc(c1)[N+]([O-])=O
c50303587,Cc1cccc(c1)-n1nc(cc1NC(=O)Nc1ccc(Cl)cc1)C(C)(C)C
c50303649,OC(=O)CCCN1CCC[C@H]1COc1ccc(Oc2ccc(Cl)cc2)cc1
c50303763,CC(C)[C@@H](NC(=O)c1nc(Cl)c2ccccc2c1O)C(O)=O
c50303764,CC(C)[C@H](NC(=O)c1nc(Cl)c2ccccc2c1O)C(O)=O
c50303766,OC(=O)CCC(=O)C(O)=O
c50303767,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
